Instance,Income
174969,41892
174970,25448
174971,41786
174972,25523
174973,39773
174974,9553
174975,5557
174976,21088
174977,6333
174978,7606
174979,15907
174980,3973
174981,9718
174982,20426
174983,20916
174984,6471
174985,8571
174986,34289
174987,18617
174988,5841
174989,76200
174990,25230
174991,8044
174992,39188
174993,16765
174994,12770
174995,86119
174996,171350
174997,2562
174998,13132
174999,43075
175000,31496
175001,26911
175002,7050
175003,21058
175004,7614
175005,43827
175006,31072
175007,63038
175008,31878
175009,25970
175010,37490
175011,31420
175012,13051
175013,11132
175014,22235
175015,42497
175016,32867
175017,19568
175018,6038
175019,19621
175020,44354
175021,21225
175022,28981
175023,62469
175024,36299
175025,18001
175026,3499
175027,12846
175028,8443
175029,20368
175030,18915
175031,25030
175032,18443
175033,44114
175034,16171
175035,21818
175036,35472
175037,24486
175038,8205
175039,-1454
175040,17695
175041,27253
175042,21430
175043,31621
175044,43623
175045,19410
175046,38418
175047,8669
175048,23463
175049,33861
175050,14677
175051,2895
175052,2103
175053,7889
175054,9218
175055,2643
175056,20216
175057,21717
175058,22555
175059,53115
175060,12356
175061,44874
175062,5848
175063,7696
175064,9010
175065,18199
175066,-818
175067,19957
175068,46046
175069,11718
175070,6222
175071,19956
175072,4537
175073,36827
175074,35413
175075,6620
175076,11850
175077,58348
175078,23838
175079,14196
175080,6015
175081,11299
175082,21090
175083,30706
175084,63272
175085,13500
175086,11589
175087,31519
175088,32929
175089,34292
175090,24142
175091,34932
175092,2304
175093,7240
175094,42925
175095,32577
175096,18082
175097,34477
175098,3989
175099,20123
175100,58292
175101,37178
175102,29939
175103,16010
175104,31393
175105,21208
175106,57367
175107,21100
175108,18647
175109,33229
175110,33015
175111,12608
175112,11954
175113,24701
175114,21800
175115,39400
175116,18861
175117,6010
175118,10245
175119,7688
175120,25026
175121,35895
175122,19956
175123,40327
175124,5302
175125,14983
175126,13959
175127,23162
175128,64761
175129,10259
175130,16117
175131,4883
175132,37188
175133,49808
175134,26849
175135,22146
175136,33862
175137,34908
175138,17907
175139,57437
175140,-1613
175141,33104
175142,24193
175143,26280
175144,12471
175145,27765
175146,17433
175147,1658
175148,54224
175149,8776
175150,28200
175151,14418
175152,4137
175153,17531
175154,19445
175155,19050
175156,22449
175157,32340
175158,5871
175159,6001
175160,14070
175161,6723
175162,49264
175163,27092
175164,36191
175165,9239
175166,14957
175167,7672
175168,43529
175169,12226
175170,37117
175171,30351
175172,7328
175173,712
175174,9466
175175,105992
175176,26430
175177,50862
175178,29061
175179,28508
175180,24105
175181,34036
175182,45700
175183,9779
175184,19677
175185,26911
175186,3368
175187,25107
175188,35274
175189,36339
175190,7102
175191,27542
175192,31839
175193,45305
175194,17343
175195,17441
175196,11552
175197,34880
175198,17010
175199,26588
175200,10540
175201,38135
175202,-231
175203,3750
175204,13560
175205,22108
175206,16243
175207,6767
175208,29170
175209,67260
175210,30257
175211,18228
175212,39542
175213,4677
175214,31638
175215,9180
175216,4408
175217,29446
175218,9257
175219,7567
175220,4054
175221,12014
175222,3569
175223,111378
175224,21155
175225,59611
175226,16243
175227,19728
175228,10353
175229,5203
175230,25453
175231,39852
175232,4870
175233,40796
175234,13224
175235,4096
175236,41331
175237,27102
175238,24886
175239,10503
175240,12388
175241,45031
175242,24384
175243,10189
175244,25711
175245,32474
175246,20877
175247,70990
175248,10508
175249,57057
175250,28336
175251,35437
175252,31460
175253,39645
175254,4169
175255,32382
175256,61911
175257,33184
175258,3464
175259,5018
175260,877
175261,9392
175262,30053
175263,453
175264,66897
175265,21338
175266,80606
175267,38134
175268,33731
175269,29648
175270,13060
175271,97481
175272,27379
175273,17762
175274,14884
175275,17960
175276,19960
175277,20349
175278,26882
175279,15504
175280,2422
175281,33027
175282,4343
175283,17218
175284,9122
175285,1135
175286,29506
175287,23441
175288,139118
175289,24737
175290,46956
175291,36674
175292,14517
175293,42263
175294,23675
175295,1745
175296,9835
175297,44810
175298,764
175299,6168
175300,17381
175301,25627
175302,15728
175303,19149
175304,33388
175305,34820
175306,5215
175307,35740
175308,41699
175309,16382
175310,31252
175311,39608
175312,42775
175313,1362
175314,47856
175315,11191
175316,39295
175317,32252
175318,14681
175319,17004
175320,15671
175321,10609
175322,38414
175323,16626
175324,11163
175325,12826
175326,42197
175327,3926
175328,36150
175329,23711
175330,13101
175331,10031
175332,12384
175333,4390
175334,26226
175335,6564
175336,6325
175337,63290
175338,16939
175339,17466
175340,13209
175341,20823
175342,6240
175343,1018
175344,8686
175345,12928
175346,2385
175347,5390
175348,28263
175349,7215
175350,8753
175351,28621
175352,8810
175353,17321
175354,24416
175355,19308
175356,10843
175357,17478
175358,6127
175359,5843
175360,62076
175361,33960
175362,28233
175363,4296
175364,12654
175365,32991
175366,34134
175367,22384
175368,40056
175369,75053
175370,59556
175371,26133
175372,25367
175373,28141
175374,15887
175375,24229
175376,9660
175377,25461
175378,12743
175379,11138
175380,34299
175381,14418
175382,3989
175383,29118
175384,7832
175385,35217
175386,42616
175387,37516
175388,16016
175389,56998
175390,90373
175391,8471
175392,42392
175393,42016
175394,15022
175395,16126
175396,47446
175397,18609
175398,36341
175399,12062
175400,31477
175401,41408
175402,41172
175403,33661
175404,48087
175405,25220
175406,33445
175407,30282
175408,57555
175409,34758
175410,89348
175411,25287
175412,34130
175413,25272
175414,25044
175415,806
175416,26991
175417,24665
175418,42742
175419,8652
175420,28504
175421,28707
175422,8475
175423,24248
175424,3741
175425,46073
175426,12114
175427,32631
175428,5703
175429,5339
175430,24865
175431,18934
175432,30261
175433,40111
175434,52950
175435,32925
175436,5724
175437,42057
175438,40673
175439,19916
175440,69175
175441,43529
175442,13600
175443,10478
175444,43273
175445,6781
175446,35725
175447,6459
175448,42122
175449,14292
175450,40293
175451,13728
175452,9069
175453,5775
175454,22619
175455,22604
175456,35356
175457,42983
175458,27468
175459,25723
175460,46881
175461,72692
175462,16362
175463,18903
175464,18477
175465,28727
175466,40835
175467,9920
175468,38993
175469,15871
175470,10160
175471,6957
175472,9541
175473,13028
175474,6387
175475,19761
175476,10219
175477,4716
175478,14804
175479,15327
175480,10682
175481,26799
175482,7036
175483,73432
175484,13631
175485,6893
175486,13675
175487,13343
175488,31180
175489,8341
175490,46841
175491,13995
175492,57322
175493,19931
175494,31423
175495,12176
175496,11888
175497,21806
175498,29507
175499,12212
175500,82943
175501,20082
175502,25129
175503,10739
175504,13968
175505,41458
175506,20793
175507,52461
175508,37968
175509,38520
175510,47785
175511,44101
175512,21244
175513,23280
175514,48639
175515,8593
175516,27731
175517,23111
175518,34379
175519,23868
175520,7567
175521,28270
175522,53307
175523,38565
175524,15359
175525,7511
175526,24665
175527,19509
175528,15345
175529,23256
175530,30949
175531,21847
175532,-382
175533,23181
175534,52314
175535,39398
175536,6295
175537,4846
175538,1594
175539,2819
175540,19040
175541,135334
175542,26272
175543,29386
175544,69553
175545,14868
175546,76644
175547,17484
175548,30991
175549,44874
175550,28679
175551,14360
175552,14402
175553,9440
175554,17027
175555,38414
175556,47087
175557,24300
175558,29907
175559,76168
175560,24337
175561,20703
175562,6746
175563,8810
175564,31335
175565,34981
175566,37502
175567,22210
175568,31473
175569,35227
175570,27375
175571,34569
175572,26524
175573,29729
175574,33968
175575,16016
175576,10647
175577,32752
175578,31309
175579,40586
175580,22572
175581,11002
175582,6818
175583,39706
175584,13338
175585,22034
175586,19891
175587,31098
175588,36659
175589,59200
175590,18098
175591,21387
175592,6746
175593,20651
175594,19769
175595,18006
175596,13548
175597,38575
175598,34123
175599,36178
175600,20659
175601,41449
175602,20867
175603,7598
175604,18372
175605,12536
175606,21588
175607,7649
175608,20653
175609,6419
175610,9545
175611,6565
175612,22483
175613,13747
175614,56792
175615,44932
175616,9055
175617,38121
175618,42615
175619,39782
175620,8195
175621,21962
175622,10928
175623,930
175624,81104
175625,12340
175626,4486
175627,32059
175628,25693
175629,23505
175630,56268
175631,28739
175632,1284
175633,22391
175634,33697
175635,8192
175636,18347
175637,83622
175638,49038
175639,38138
175640,32883
175641,45283
175642,3949
175643,24936
175644,21040
175645,54138
175646,8768
175647,27191
175648,9182
175649,39785
175650,63400
175651,32802
175652,21786
175653,39119
175654,6864
175655,32362
175656,1218
175657,6063
175658,34394
175659,7702
175660,38028
175661,15831
175662,17238
175663,20685
175664,4030
175665,6998
175666,22577
175667,7665
175668,33638
175669,37472
175670,21819
175671,34125
175672,57730
175673,31254
175674,13816
175675,38712
175676,14244
175677,20253
175678,30383
175679,11937
175680,40535
175681,2987
175682,7971
175683,-32
175684,48048
175685,22404
175686,39495
175687,6552
175688,1816
175689,42141
175690,7475
175691,28127
175692,10897
175693,8549
175694,36520
175695,2883
175696,39833
175697,12309
175698,14770
175699,18814
175700,33980
175701,4220
175702,9847
175703,35150
175704,3751
175705,43966
175706,16312
175707,27313
175708,6237
175709,30764
175710,42799
175711,43976
175712,5368
175713,34153
175714,11212
175715,2551
175716,6604
175717,47665
175718,1328
175719,56622
175720,24099
175721,75161
175722,7305
175723,27092
175724,33256
175725,19050
175726,41195
175727,6001
175728,28341
175729,23597
175730,30506
175731,30819
175732,50479
175733,10289
175734,79289
175735,36074
175736,6168
175737,27583
175738,38831
175739,102541
175740,20597
175741,15372
175742,52479
175743,7884
175744,30573
175745,18088
175746,24733
175747,45079
175748,7404
175749,23029
175750,29274
175751,24223
175752,15115
175753,67118
175754,9472
175755,34560
175756,64901
175757,9784
175758,7715
175759,11424
175760,4051
175761,19378
175762,46108
175763,22407
175764,21118
175765,11600
175766,23736
175767,40649
175768,23919
175769,30309
175770,20757
175771,39248
175772,3551
175773,54640
175774,62315
175775,32432
175776,36642
175777,14776
175778,14992
175779,22552
175780,16404
175781,29670
175782,21467
175783,13503
175784,23119
175785,28237
175786,54940
175787,13150
175788,37795
175789,36712
175790,9558
175791,43954
175792,39707
175793,8967
175794,52069
175795,34202
175796,40989
175797,15702
175798,6751
175799,30434
175800,50344
175801,118495
175802,21246
175803,34882
175804,23245
175805,36059
175806,5078
175807,50734
175808,47111
175809,40815
175810,17473
175811,18448
175812,4463
175813,19334
175814,48278
175815,27866
175816,9045
175817,51466
175818,27984
175819,27978
175820,17385
175821,4090
175822,7793
175823,9190
175824,49399
175825,78693
175826,56099
175827,13922
175828,13139
175829,46327
175830,33209
175831,3671
175832,29113
175833,19780
175834,25852
175835,38599
175836,31209
175837,12318
175838,27092
175839,46175
175840,37240
175841,33658
175842,28069
175843,10389
175844,43052
175845,34099
175846,20024
175847,31599
175848,16753
175849,4959
175850,18015
175851,5252
175852,78946
175853,41404
175854,29905
175855,15941
175856,10019
175857,57543
175858,34562
175859,15232
175860,16934
175861,25678
175862,1426
175863,13996
175864,6502
175865,13948
175866,11695
175867,26242
175868,22653
175869,8345
175870,4355
175871,25824
175872,12972
175873,2486
175874,30269
175875,57879
175876,25623
175877,29600
175878,2797
175879,45931
175880,1738
175881,29908
175882,5889
175883,33221
175884,19872
175885,5037
175886,18885
175887,18785
175888,13305
175889,24205
175890,13511
175891,2322
175892,10258
175893,21775
175894,9328
175895,7833
175896,33464
175897,34018
175898,31613
175899,30839
